"season","page_id","team_name","team_short_name","home_away_flag","first_name","family_name","first_name_initial","family_name_initial","scoreboard_name","playing_position","starter","minutes","points","s_points_from_turnovers","points_second_chance","points_fast_break","points_in_the_paint","field_goals_made","field_goals_attempted","field_goals_percentage","three_pointers_made","three_pointers_attempted","three_pointers_percentage","two_pointers_made","two_pointers_attempted","two_pointers_percentage","free_throws_made","free_throws_attempted","free_throws_percentage","rebounds_defensive","rebounds_offensive","rebounds_total","assists","turnovers","steals","blocks","blocks_received","fouls_personal","fouls_on"
"2014",64529,"West Coast Waves","Waves","away","Deanna","Smith","D",,"D. Smith","","0","28:04","5","2","3","0","0","2","8","25","1","2","50","1","6","16","0","0","0","1","2","3","2","1","1","1","0","3","2"
"2014",64530,"Adelaide Lightning","Lightning","home","Kerryn","Harrington","K",,"K. Harrington","","0","16:59","2","0","0","0","0","1","5","20","0","3","0","1","2","50","0","0","0","1","0","1","1","0","1","0","0","1","0"
"2014",64530,"Adelaide Lightning","Lightning","home","Jessica","Good","J",,"J. Good","","0","04:37","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"2014",64530,"Adelaide Lightning","Lightning","home","Emma","Langford","E",,"E. Langford","","1","21:51","1","0","0","0","0","0","3","0","0","0","0","0","3","0","1","4","25","2","2","4","1","1","0","1","1","2","2"
"2014",64530,"Adelaide Lightning","Lightning","home","Carley","Mijovic","C",,"C. Mijovic","","0","19:57","5","0","0","0","2","2","11","18","0","2","0","2","9","22","1","2","50","2","2","4","3","4","0","1","1","4","2"
"2014",64530,"Adelaide Lightning","Lightning","home","Angela","Marino","A",,"A. Marino","","1","32:26","3","0","0","0","0","1","9","11","0","3","0","1","6","16","1","4","25","2","0","2","0","2","1","0","0","1","4"
"2014",64530,"Adelaide Lightning","Lightning","home","Amy","Lewis","A",,"A. Lewis","","0","17:43","6","0","0","0","0","2","2","100","0","0","0","2","2","100","2","2","100","1","1","2","1","2","0","0","0","0","1"
"2014",64530,"Adelaide Lightning","Lightning","home","Alex","Bunton","A",,"A. Bunton","","1","20:49","5","2","0","0","4","2","6","33","0","1","0","2","5","40","1","2","50","5","2","7","0","2","0","0","0","2","2"
"2014",64530,"Adelaide Lightning","Lightning","home","Hannah","Richards","H",,"H. Richards","","0","04:37","2","0","0","0","2","1","2","50","0","0","0","1","2","50","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2014",64530,"Adelaide Lightning","Lightning","home","Kelly","Faris","K",,"K. Faris","","1","20:37","0","0","0","0","0","0","9","0","0","2","0","0","7","0","0","0","0","5","2","7","0","0","0","1","1","2","0"
"2014",64530,"Adelaide Lightning","Lightning","home","Jessica","Foley","J",,"J. Foley","","1","21:48","4","0","0","0","0","2","11","18","0","2","0","2","9","22","0","0","0","0","1","1","1","1","0","0","0","1","2"
"2014",64530,"Adelaide Lightning","Lightning","home","Kathleen","Scheer","K",,"K. Scheer","","0","18:31","5","3","0","0","2","2","4","50","1","2","50","1","2","50","0","0","0","5","2","7","0","1","1","3","0","4","1"
"2014",64530,"Bendigo Spirit","Spirit","away","Tessa","Lavey","T",,"T. Lavey","","0","17:09","0","0","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","1","0","1","5","1","1","0","0","0","0"
"2014",64530,"Bendigo Spirit","Spirit","away","Heather","Oliver","H",,"H. Oliver","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64530,"Bendigo Spirit","Spirit","away","Madeleine","Garrick","M",,"M. Garrick","","0","19:05","17","5","2","0","4","5","12","41","3","5","60","2","7","28","4","5","80","4","0","4","1","1","1","0","0","0","3"
"2014",64530,"Bendigo Spirit","Spirit","away","Kristi","Harrower","K",,"K. Harrower","","0","06:01","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","2","0","2","0","0","0","0","0","0","0"
"2014",64530,"Bendigo Spirit","Spirit","away","Tayla","Roberts","T",,"T. Roberts","","0","17:44","7","2","2","0","2","1","9","11","0","0","0","1","9","11","5","8","62","5","5","10","0","2","0","0","2","4","5"
"2014",64530,"Bendigo Spirit","Spirit","away","Belinda","Snell","B",,"B. Snell","","1","20:54","14","0","3","0","0","5","7","71","3","4","75","2","3","66","1","2","50","2","1","3","0","3","1","0","0","2","1"
"2014",64530,"Bendigo Spirit","Spirit","away","Chelsea","Aubry","C",,"C. Aubry","","0","24:45","8","3","0","0","0","3","6","50","2","4","50","1","2","50","0","0","0","1","2","3","3","0","0","1","0","1","0"
"2014",64530,"Bendigo Spirit","Spirit","away","Sara","Blicavs","S",,"S. Blicavs","","1","23:40","20","2","2","0","6","6","12","50","2","3","66","4","9","44","6","6","100","7","1","8","1","3","1","0","1","1","3"
"2014",64530,"Bendigo Spirit","Spirit","away","Gabrielle","Richards","G",,"G. Richards","","1","22:15","4","0","2","0","2","1","6","16","0","0","0","1","6","16","2","6","33","2","2","4","2","1","2","1","3","3","4"
"2014",64530,"Bendigo Spirit","Spirit","away","Kelly","Wilson","K",,"K. Wilson","","1","16:48","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","1","1","5","0","2","0","0","1","1"
"2014",64530,"Bendigo Spirit","Spirit","away","Kelsey","Griffin","K",,"K. Griffin","","1","21:16","4","0","0","0","2","2","6","33","0","0","0","2","6","33","0","0","0","10","3","13","1","0","1","1","0","0","0"
"2014",64530,"Bendigo Spirit","Spirit","away","Jane","Chalmers","J",,"J. Chalmers","","0","10:17","2","2","0","0","2","1","2","50","0","0","0","1","2","50","0","0","0","0","2","2","1","0","0","0","1","2","0"
"2014",64531,"Melbourne Boomers","Boomers","home","Rebecca","Cole","R",,"R. Cole","","1","33:13","25","5","2","2","12","11","16","68","2","4","50","9","12","75","1","1","100","3","1","4","5","0","2","1","1","2","2"
"2014",64531,"Melbourne Boomers","Boomers","home","Amelia","Todhunter","A",,"A. Todhunter","","0","13:15","4","0","0","0","0","1","4","25","0","2","0","1","2","50","2","2","100","2","0","2","1","1","2","0","0","1","2"
"2014",64531,"Melbourne Boomers","Boomers","home","Kelly","Bowen","K",,"K. Bowen","","0","02:55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64531,"Melbourne Boomers","Boomers","home","Natalie","Burton","N",,"N. Burton","","1","24:14","10","0","0","0","8","5","7","71","0","0","0","5","7","71","0","1","0","3","0","3","3","1","0","1","0","1","4"
"2014",64531,"Melbourne Boomers","Boomers","home","Rebecca","Allen","R",,"R. Allen","","1","31:24","19","6","0","0","2","7","15","46","3","5","60","4","10","40","2","3","66","1","3","4","1","5","0","3","0","2","3"
"2014",64531,"Melbourne Boomers","Boomers","home","Tess","Madgen","T",,"T. Madgen","","1","33:30","13","0","2","0","8","5","11","45","1","5","20","4","6","66","2","2","100","7","1","8","12","2","0","0","1","1","5"
"2014",64531,"Melbourne Boomers","Boomers","home","Shanae","Greaves","S",,"S. Greaves","","0","15:45","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","0","0","1","2","3","1","1","0","0","0","1","0"
"2014",64531,"Melbourne Boomers","Boomers","home","Olivia","Thompson","O",,"O. Thompson","","1","32:41","16","2","4","0","14","8","11","72","0","0","0","8","11","72","0","0","0","2","4","6","1","2","3","0","0","2","1"
"2014",64531,"Melbourne Boomers","Boomers","home","Jessica","May","J",,"J. May","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64531,"Melbourne Boomers","Boomers","home","Lucy","Dawson","L",,"L. Dawson","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64531,"Melbourne Boomers","Boomers","home","Hayley","Munro","H",,"H. Munro","","0","12:58","6","2","0","0","4","3","4","75","0","0","0","3","4","75","0","0","0","1","0","1","0","0","1","0","0","0","0"
"2014",64531,"Dandenong Rangers","Rangers","away","Tegan","Cunningham","T",,"T. Cunningham","","0","23:45","4","0","2","0","2","2","4","50","0","0","0","2","4","50","0","0","0","3","2","5","2","0","0","0","1","2","0"
"2014",64531,"Dandenong Rangers","Rangers","away","Annalise","Pickrel","A",,"A. Pickrel","","1","24:48","7","0","0","0","4","3","8","37","0","0","0","3","8","37","1","1","100","2","0","2","0","0","1","1","0","2","2"
"2014",64531,"Dandenong Rangers","Rangers","away","Aimie","Clydesdale","A",,"A. Clydesdale","","0","14:01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","4","0","0","0","1","1"
"2014",64531,"Dandenong Rangers","Rangers","away","Rachel","Antoniadou","R",,"R. Antoniadou","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64531,"Dandenong Rangers","Rangers","away","Alice","Kunek","A",,"A. Kunek","","1","24:39","7","0","0","0","0","3","8","37","1","3","33","2","5","40","0","0","0","1","2","3","1","3","0","0","0","2","1"
"2014",64531,"Dandenong Rangers","Rangers","away","Lauren","Scherf","L",,"L. Scherf","","0","17:20","8","2","2","0","8","4","5","80","0","0","0","4","5","80","0","0","0","4","0","4","1","3","0","0","0","3","0"
"2014",64531,"Dandenong Rangers","Rangers","away","Teyla","Evans","T",,"T. Evans","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64531,"Dandenong Rangers","Rangers","away","Penny","Taylor","P",,"P. Taylor","","1","32:47","26","12","4","0","12","11","18","61","3","4","75","8","14","57","1","2","50","1","2","3","2","6","1","1","3","2","2"
"2014",64531,"Dandenong Rangers","Rangers","away","Chloe","Bibby","C",,"C. Bibby","","0","01:33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64531,"Dandenong Rangers","Rangers","away","Cappie","Pondexter","C",,"C. Pondexter","","1","35:15","16","0","0","0","4","6","13","46","0","0","0","6","13","46","4","4","100","3","3","6","3","1","1","0","1","2","2"
"2014",64531,"Dandenong Rangers","Rangers","away","Tenaya","Phillips","T",,"T. Phillips","","0","03:40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"2014",64531,"Dandenong Rangers","Rangers","away","Kathleen","MacLeod","K",,"K. MacLeod","","1","22:09","9","0","0","0","4","3","5","60","1","2","50","2","3","66","2","2","100","0","0","0","5","2","1","0","0","3","2"
"2014",64532,"Sydney Uni Flames","Flames","home","Hayley","Moffatt","H",,"H. Moffatt","","1","23:03","6","2","0","0","0","2","4","50","0","0","0","2","4","50","2","4","50","1","1","2","3","0","0","0","0","1","2"
"2014",64532,"Sydney Uni Flames","Flames","home","Tahlia","Tupaea","T",,"T. Tupaea","","0","22:09","2","0","0","0","2","1","3","33","0","1","0","1","2","50","0","0","0","2","1","3","3","3","1","0","0","0","1"
"2014",64532,"Sydney Uni Flames","Flames","home","Leilani","Mitchell","L",,"L. Mitchell","","1","32:49","24","3","0","0","10","9","12","75","3","4","75","6","8","75","3","3","100","2","0","2","4","1","0","0","1","3","4"
"2014",64532,"Sydney Uni Flames","Flames","home","Maddison","Penn","M",,"M. Penn","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64532,"Sydney Uni Flames","Flames","home","Kate","Oliver","K",,"K. Oliver","","0","17:10","12","2","0","0","6","4","6","66","1","1","100","3","5","60","3","4","75","3","0","3","0","2","0","1","0","4","2"
"2014",64532,"Sydney Uni Flames","Flames","home","Katie-Rae","Ebzery","K",,"K. Ebzery","","1","30:20","12","0","2","0","4","5","12","41","2","4","50","3","8","37","0","1","0","2","0","2","4","0","1","1","0","2","4"
"2014",64532,"Sydney Uni Flames","Flames","home","Nicole","How","N",,"N. How","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64532,"Sydney Uni Flames","Flames","home","Casey","Samuels","C",,"C. Samuels","","0","14:58","12","0","0","0","2","3","3","100","2","2","100","1","1","100","4","6","66","1","0","1","0","2","0","0","0","3","3"
"2014",64532,"Sydney Uni Flames","Flames","home","Kate","Seebohm","K",,"K. Seebohm","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64532,"Sydney Uni Flames","Flames","home","Rohanee","Cox","R",,"R. Cox","","1","15:51","4","0","2","0","0","1","4","25","0","2","0","1","2","50","2","4","50","3","3","6","2","0","2","1","0","5","4"
"2014",64532,"Sydney Uni Flames","Flames","home","Paris","Johnson","P",,"P. Johnson","","0","17:19","8","2","2","0","8","4","9","44","0","0","0","4","9","44","0","0","0","4","3","7","0","3","2","1","1","4","1"
"2014",64532,"Sydney Uni Flames","Flames","home","Mikaela","Ruef","M",,"M. Ruef","","1","26:16","10","2","2","0","4","4","8","50","0","1","0","4","7","57","2","3","66","4","2","6","5","3","1","0","1","3","3"
"2014",64532,"Melbourne Boomers","Boomers","away","Rebecca","Cole","R",,"R. Cole","GRD","1","37:48","15","0","2","0","8","6","11","54","0","2","0","6","9","66","3","5","60","0","1","1","5","2","0","0","1","3","6"
"2014",64532,"Melbourne Boomers","Boomers","away","Amelia","Todhunter","A",,"A. Todhunter","GRD","0","10:36","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","2","0","0","1","0","0"
"2014",64532,"Melbourne Boomers","Boomers","away","Kelly","Bowen","K",,"K. Bowen","","0","12:48","3","0","0","0","2","1","3","33","0","0","0","1","3","33","1","2","50","1","1","2","2","0","1","0","0","3","1"
"2014",64532,"Melbourne Boomers","Boomers","away","Natalie","Burton","N",,"N. Burton","","1","26:13","6","0","2","0","4","3","5","60","0","0","0","3","5","60","0","2","0","0","1","1","1","3","1","0","0","3","2"
"2014",64532,"Melbourne Boomers","Boomers","away","Rebecca","Allen","R",,"R. Allen","FWD","1","24:53","9","0","0","0","4","3","12","25","0","3","0","3","9","33","3","4","75","4","1","5","0","0","0","0","0","4","3"
"2014",64532,"Melbourne Boomers","Boomers","away","Tess","Madgen","T",,"T. Madgen","","1","39:05","35","4","2","0","8","10","13","76","4","5","80","6","8","75","11","11","100","6","1","7","3","4","0","3","0","4","10"
"2014",64532,"Melbourne Boomers","Boomers","away","Shanae","Greaves","S",,"S. Greaves","","0","07:16","4","2","2","0","2","2","4","50","0","0","0","2","4","50","0","1","0","0","2","2","0","2","0","0","1","2","1"
"2014",64532,"Melbourne Boomers","Boomers","away","Olivia","Thompson","O",,"O. Thompson","FWD","1","17:44","6","0","0","0","2","3","10","30","0","0","0","3","10","30","0","0","0","4","1","5","1","1","1","0","1","2","1"
"2014",64532,"Melbourne Boomers","Boomers","away","Hayley","Munro","H",,"H. Munro","F","0","23:32","0","0","0","0","0","0","4","0","0","1","0","0","3","0","0","0","0","5","2","7","4","2","2","0","0","3","1"
"2014",64533,"West Coast Waves","Waves","home","Lindsey","Moore","L",,"L. Moore","GRD","1","33:54","13","2","0","0","10","6","13","46","0","2","0","6","11","54","1","1","100","2","2","4","4","5","0","1","0","2","2"
